,Year,NOC,Country,Sport,Event,Medal,Sex,ID,Age,Height,Weight,Medal_Won,Team_Event,Individual_Event,Medal_Count
208,1900,FRA,France,Fencing,"Fencing Men's Foil, Individual",Silver,M,76249,28.0,0.0,0.0,1,0,1,1.0
209,1900,FRA,France,Fencing,"Fencing Men's Foil, Masters, Individual",Bronze,M,80062,29.0,0.0,0.0,1,0,1,1.0
210,1900,FRA,France,Fencing,"Fencing Men's Foil, Masters, Individual",Gold,M,78885,26.0,0.0,0.0,1,0,1,1.0
211,1900,FRA,France,Fencing,"Fencing Men's Foil, Masters, Individual",Silver,M,60671,26.0,170.0,0.0,1,0,1,1.0
212,1900,FRA,France,Fencing,"Fencing Men's Sabre, Individual",Gold,M,26259,34.0,0.0,0.0,1,0,1,1.0
213,1900,FRA,France,Fencing,"Fencing Men's Sabre, Individual",Silver,M,119647,0.0,0.0,0.0,1,0,1,1.0
214,1900,FRA,France,Fencing,"Fencing Men's epee, Individual",Bronze,M,108188,22.0,0.0,0.0,1,0,1,1.0
215,1900,FRA,France,Fencing,"Fencing Men's epee, Individual",Silver,M,93529,29.0,0.0,0.0,1,0,1,1.0
216,1900,FRA,France,Fencing,"Fencing Men's epee, Masters and Amateurs, Individual",Bronze,M,108188,22.0,0.0,0.0,1,0,1,1.0
217,1900,FRA,France,Fencing,"Fencing Men's epee, Masters and Amateurs, Individual",Gold,M,6211,25.0,0.0,0.0,1,0,1,1.0
218,1900,FRA,France,Fencing,"Fencing Men's epee, Masters, Individual",Bronze,M,67126,19.0,0.0,0.0,1,0,1,1.0
219,1900,FRA,France,Fencing,"Fencing Men's epee, Masters, Individual",Gold,M,6211,25.0,0.0,0.0,1,0,1,1.0
220,1900,FRA,France,Fencing,"Fencing Men's epee, Masters, Individual",Silver,M,13995,33.0,0.0,0.0,1,0,1,1.0
221,1900,FRA,France,Football,Football Men's Football,Silver,M,509456,134.0,0.0,0.0,13,13,0,1.0
222,1900,FRA,France,Gymnastics,Gymnastics Men's Individual All-Around,Bronze,M,27421,25.0,0.0,0.0,1,0,1,1.0
223,1900,FRA,France,Gymnastics,Gymnastics Men's Individual All-Around,Gold,M,105386,28.0,0.0,0.0,1,0,1,1.0
224,1900,FRA,France,Gymnastics,Gymnastics Men's Individual All-Around,Silver,M,8399,22.0,0.0,0.0,1,0,1,1.0
225,1900,FRA,France,Polo,Polo Men's Polo,Bronze,M,162059,97.0,0.0,0.0,3,3,0,1.0
226,1900,FRA,France,Polo,Polo Men's Polo,Silver,M,26408,37.0,0.0,0.0,1,1,0,1.0
227,1900,FRA,France,Rowing,Rowing Men's Coxed Fours,Gold,M,127087,101.0,0.0,0.0,5,5,0,1.0
228,1900,FRA,France,Rowing,Rowing Men's Coxed Fours,Silver,M,408422,97.0,0.0,0.0,4,4,0,1.0
229,1900,FRA,France,Rowing,Rowing Men's Coxed Pairs,Bronze,M,244196,57.0,0.0,0.0,3,3,0,1.0
230,1900,FRA,France,Rowing,Rowing Men's Coxed Pairs,Silver,M,203739,25.0,0.0,0.0,2,2,0,1.0
231,1900,FRA,France,Rowing,Rowing Men's Single Sculls,Gold,M,8065,20.0,0.0,0.0,1,0,1,1.0
232,1900,FRA,France,Rowing,Rowing Men's Single Sculls,Silver,M,39072,0.0,0.0,0.0,1,0,1,1.0
233,1900,FRA,France,Rugby,Rugby Men's Rugby,Gold,M,831847,314.0,344.0,144.0,15,15,0,1.0
234,1900,FRA,France,Sailing,Sailing Mixed 0-0.5 Ton,Bronze,M,257646,0.0,0.0,0.0,4,4,0,1.0
235,1900,FRA,France,Sailing,Sailing Mixed 0-0.5 Ton,Gold,M,143952,0.0,0.0,0.0,2,2,0,1.0
236,1900,FRA,France,Sailing,Sailing Mixed 0-0.5 Ton,Silver,M,329145,51.0,0.0,0.0,4,4,0,1.0
237,1900,FRA,France,Sailing,Sailing Mixed 0.5-1 Ton,Bronze,M,509027,225.0,0.0,0.0,7,7,0,1.0
238,1900,FRA,France,Sailing,Sailing Mixed 0.5-1 Ton,Gold,M,5959,31.0,0.0,0.0,1,1,0,1.0
239,1900,FRA,France,Sailing,Sailing Mixed 0.5-1 Ton,Silver,M,509027,225.0,0.0,0.0,7,7,0,1.0
240,1900,FRA,France,Sailing,Sailing Mixed 1-2 Ton,Bronze,M,332959,119.0,0.0,0.0,8,8,0,1.0
241,1900,FRA,France,Sailing,Sailing Mixed 1-2 Ton,Silver,M,210671,53.0,0.0,0.0,4,4,0,1.0
242,1900,FRA,France,Sailing,Sailing Mixed 10-20 Ton,Gold,M,105035,88.0,0.0,0.0,2,2,0,1.0
243,1900,FRA,France,Sailing,Sailing Mixed 10-20 Ton,Silver,M,26903,36.0,0.0,0.0,1,1,0,1.0
244,1900,FRA,France,Sailing,Sailing Mixed 2-3 Ton,Bronze,M,216524,49.0,0.0,0.0,4,4,0,1.0
245,1900,FRA,France,Sailing,Sailing Mixed 2-3 Ton,Gold,M,79640,31.0,0.0,0.0,2,2,0,1.0
246,1900,FRA,France,Sailing,Sailing Mixed 2-3 Ton,Silver,M,266619,146.0,0.0,0.0,4,4,0,1.0
247,1900,FRA,France,Sailing,Sailing Mixed 3-10 Ton,Bronze,M,191625,52.0,0.0,0.0,5,5,0,1.0
248,1900,FRA,France,Sailing,Sailing Mixed 3-10 Ton,Gold,M,40255,24.0,0.0,0.0,1,1,0,1.0
249,1900,FRA,France,Sailing,Sailing Mixed 3-10 Ton,Silver,M,191625,52.0,0.0,0.0,5,5,0,1.0
250,1900,FRA,France,Sailing,Sailing Mixed Open,Bronze,M,79412,32.0,0.0,0.0,1,1,0,1.0
251,1900,FRA,France,Shooting,"Shooting Men's Free Pistol, 50 metres",Silver,M,91740,32.0,170.0,0.0,1,0,1,1.0
252,1900,FRA,France,Shooting,"Shooting Men's Free Pistol, 50 metres, Team",Silver,M,394202,209.0,170.0,0.0,5,5,0,1.0
253,1900,FRA,France,Shooting,"Shooting Men's Free Rifle, Prone, 300 metres",Gold,M,91740,32.0,170.0,0.0,1,0,1,1.0
254,1900,FRA,France,Shooting,"Shooting Men's Free Rifle, Three Positions, 300 metres, Team",Bronze,M,380319,194.0,170.0,0.0,5,5,0,1.0
255,1900,FRA,France,Shooting,Shooting Men's Trap,Bronze,M,21899,40.0,0.0,0.0,1,0,1,1.0
256,1900,FRA,France,Shooting,Shooting Men's Trap,Gold,M,25904,39.0,0.0,0.0,1,0,1,1.0
257,1900,FRA,France,Swimming,Swimming Men's 200 metres Team Swimming,Bronze,M,342176,55.0,0.0,0.0,4,4,0,1.0
258,1900,FRA,France,Swimming,Swimming Men's 200 metres Team Swimming,Silver,M,252071,75.0,0.0,0.0,5,5,0,1.0
259,1900,FRA,France,Swimming,"Swimming Men's 4,000 metres Freestyle",Bronze,M,75597,0.0,0.0,0.0,1,0,1,1.0
260,1900,FRA,France,Swimming,Swimming Men's Underwater Swimming,Gold,M,27933,18.0,0.0,0.0,1,0,1,1.0
261,1900,FRA,France,Swimming,Swimming Men's Underwater Swimming,Silver,M,111484,20.0,0.0,0.0,1,0,1,1.0
262,1900,FRA,France,Tennis,Tennis Men's Doubles,Bronze,M,123159,71.0,0.0,0.0,2,2,0,1.0
263,1900,FRA,France,Tennis,Tennis Men's Doubles,Silver,M,26951,17.0,0.0,0.0,1,1,0,1.0
264,1900,FRA,France,Tennis,Tennis Mixed Doubles,Silver,F,96920,0.0,0.0,0.0,1,1,0,1.0
265,1900,FRA,France,Tennis,Tennis Women's Singles,Silver,F,96920,0.0,0.0,0.0,1,0,1,1.0
266,1900,FRA,France,Tug-Of-War,Tug-Of-War Men's Tug-Of-War,Silver,M,280066,93.0,0.0,0.0,5,5,0,1.0
267,1900,FRA,France,Water Polo,Water Polo Men's Water Polo,Bronze,M,808150,112.0,0.0,0.0,14,14,0,1.0
268,1900,GBR,UK,Athletics,"Athletics Men's 1,500 metres",Gold,M,10161,29.0,0.0,0.0,1,0,1,1.0
269,1900,GBR,UK,Athletics,"Athletics Men's 2,500 metres Steeplechase",Silver,M,101468,23.0,0.0,0.0,1,0,1,1.0
270,1900,GBR,UK,Athletics,"Athletics Men's 4,000 metres Steeplechase",Bronze,M,101468,23.0,0.0,0.0,1,0,1,1.0
271,1900,GBR,UK,Athletics,"Athletics Men's 4,000 metres Steeplechase",Gold,M,100882,22.0,0.0,0.0,1,0,1,1.0
272,1900,GBR,UK,Athletics,"Athletics Men's 4,000 metres Steeplechase",Silver,M,10161,29.0,0.0,0.0,1,0,1,1.0
273,1900,GBR,UK,Athletics,"Athletics Men's 5,000 metres, Team",Gold,M,335489,100.0,175.0,70.0,4,4,0,1.0
274,1900,GBR,UK,Athletics,Athletics Men's 800 metres,Gold,M,122978,26.0,175.0,70.0,1,0,1,1.0
275,1900,GBR,UK,Athletics,Athletics Men's High Jump,Silver,M,67571,22.0,0.0,0.0,1,0,1,1.0
276,1900,GBR,UK,Athletics,Athletics Men's Long Jump,Bronze,M,67571,22.0,0.0,0.0,1,0,1,1.0
277,1900,GBR,UK,Cricket,Cricket Men's Cricket,Gold,M,500333,279.0,0.0,0.0,12,12,0,1.0
278,1900,GBR,UK,Cricket,Cricket Men's Cricket,Silver,M,540818,205.0,0.0,0.0,9,9,0,1.0
279,1900,GBR,UK,Cycling,Cycling Men's 25 kilometres,Silver,M,48532,29.0,0.0,0.0,1,0,1,1.0
280,1900,GBR,UK,Football,Football Men's Football,Bronze,M,120077,17.0,0.0,0.0,1,1,0,1.0
281,1900,GBR,UK,Football,Football Men's Football,Gold,M,750733,167.0,0.0,0.0,11,11,0,1.0
282,1900,GBR,UK,Golf,Golf Men's Individual,Bronze,M,101344,31.0,0.0,0.0,1,0,1,1.0
283,1900,GBR,UK,Golf,Golf Men's Individual,Silver,M,103689,42.0,0.0,0.0,1,0,1,1.0
284,1900,GBR,UK,Polo,Polo Men's Polo,Bronze,M,40320,26.0,0.0,0.0,1,1,0,1.0
285,1900,GBR,UK,Polo,Polo Men's Polo,Gold,M,134642,103.0,0.0,0.0,3,3,0,1.0
286,1900,GBR,UK,Polo,Polo Men's Polo,Silver,M,53020,51.0,0.0,0.0,2,2,0,1.0
287,1900,GBR,UK,Rowing,Rowing Men's Single Sculls,Bronze,M,5538,28.0,0.0,0.0,1,0,1,1.0
288,1900,GBR,UK,Rugby,Rugby Men's Rugby,Silver,M,1120183,148.0,180.0,71.0,15,15,0,1.0
289,1900,GBR,UK,Sailing,Sailing Mixed 0.5-1 Ton,Gold,M,143999,88.0,0.0,0.0,3,3,0,1.0
290,1900,GBR,UK,Sailing,Sailing Mixed 10-20 Ton,Bronze,M,49907,50.0,0.0,0.0,1,1,0,1.0
291,1900,GBR,UK,Sailing,Sailing Mixed 2-3 Ton,Gold,M,33564,34.0,0.0,0.0,1,1,0,1.0
292,1900,GBR,UK,Sailing,Sailing Mixed 20+ Ton,Gold,M,97858,0.0,0.0,0.0,1,0,1,1.0
293,1900,GBR,UK,Sailing,Sailing Mixed 20+ Ton,Silver,M,17517,44.0,0.0,0.0,1,0,1,1.0
294,1900,GBR,UK,Sailing,Sailing Mixed 3-10 Ton,Gold,M,222962,101.0,0.0,0.0,3,3,0,1.0
295,1900,GBR,UK,Sailing,Sailing Mixed Open,Gold,M,143999,88.0,0.0,0.0,3,3,0,1.0
296,1900,GBR,UK,Swimming,"Swimming Men's 1,000 metres Freestyle",Gold,M,53973,28.0,0.0,0.0,1,0,1,1.0
297,1900,GBR,UK,Swimming,Swimming Men's 200 metres Obstacle Course,Bronze,M,58638,0.0,0.0,0.0,1,0,1,1.0
298,1900,GBR,UK,Swimming,"Swimming Men's 4,000 metres Freestyle",Gold,M,53973,28.0,0.0,0.0,1,0,1,1.0
299,1900,GBR,UK,Tennis,Tennis Men's Doubles,Bronze,M,160578,33.0,191.0,0.0,2,2,0,1.0
300,1900,GBR,UK,Tennis,Tennis Men's Doubles,Gold,M,58216,51.0,178.0,0.0,2,2,0,1.0
301,1900,GBR,UK,Tennis,Tennis Men's Singles,Bronze,M,116084,27.0,0.0,0.0,2,0,2,1.0
302,1900,GBR,UK,Tennis,Tennis Men's Singles,Gold,M,29107,24.0,178.0,0.0,1,0,1,1.0
303,1900,GBR,UK,Tennis,Tennis Men's Singles,Silver,M,73603,33.0,191.0,0.0,1,0,1,1.0
304,1900,GBR,UK,Tennis,Tennis Mixed Doubles,Bronze,M,157846,55.0,178.0,0.0,2,2,0,1.0
305,1900,GBR,UK,Tennis,Tennis Mixed Doubles,Gold,F,22925,29.0,0.0,0.0,1,1,0,1.0
306,1900,GBR,UK,Tennis,Tennis Mixed Doubles,Gold,M,29109,27.0,0.0,0.0,1,1,0,1.0
307,1900,GBR,UK,Tennis,Tennis Mixed Doubles,Silver,M,73603,33.0,191.0,0.0,1,1,0,1.0
308,1900,GBR,UK,Tennis,Tennis Women's Singles,Gold,F,22925,29.0,0.0,0.0,1,0,1,1.0
309,1900,GBR,UK,Water Polo,Water Polo Men's Water Polo,Bronze,M,16538,27.0,185.0,95.0,1,1,0,1.0
310,1900,GBR,UK,Water Polo,Water Polo Men's Water Polo,Gold,M,320704,122.0,0.0,0.0,6,6,0,1.0
311,1900,GER,Germany,Cycling,Cycling Men's Points Race,Silver,M,30503,0.0,0.0,0.0,1,0,1,1.0
312,1900,GER,Germany,Rowing,Rowing Men's Coxed Fours,Bronze,M,685089,268.0,0.0,0.0,11,11,0,1.0
313,1900,GER,Germany,Rowing,Rowing Men's Coxed Fours,Gold,M,304159,102.0,0.0,0.0,5,5,0,1.0
314,1900,GER,Germany,Rugby,Rugby Men's Rugby,Silver,M,1084603,141.0,0.0,0.0,15,15,0,1.0
315,1900,GER,Germany,Sailing,Sailing Mixed 1-2 Ton,Gold,M,438267,44.0,0.0,0.0,4,4,0,1.0
316,1900,GER,Germany,Sailing,Sailing Mixed Open,Silver,M,438267,44.0,0.0,0.0,4,4,0,1.0
317,1900,GER,Germany,Swimming,Swimming Men's 200 metres Backstroke,Gold,M,49871,21.0,0.0,0.0,1,0,1,1.0
318,1900,GER,Germany,Swimming,Swimming Men's 200 metres Team Swimming,Gold,M,236112,39.0,0.0,0.0,4,4,0,1.0
319,1900,HAI,Haiti,Rugby,Rugby Men's Rugby,Gold,M,47724,0.0,0.0,0.0,1,1,0,1.0
320,1900,HUN,Hungary,Athletics,Athletics Men's Discus Throw,Gold,M,8716,21.0,0.0,0.0,1,0,1,1.0
321,1900,HUN,Hungary,Athletics,Athletics Men's High Jump,Bronze,M,41402,19.0,0.0,0.0,1,0,1,1.0
322,1900,HUN,Hungary,Swimming,"Swimming Men's 1,000 metres Freestyle",Bronze,M,127339,18.0,187.0,83.0,1,0,1,1.0
323,1900,HUN,Hungary,Swimming,Swimming Men's 200 metres Freestyle,Silver,M,127339,18.0,187.0,83.0,1,0,1,1.0
324,1900,HUN,Hungary,Swimming,"Swimming Men's 4,000 metres Freestyle",Silver,M,127339,18.0,187.0,83.0,1,0,1,1.0
325,1900,IND,India,Athletics,Athletics Men's 200 metres,Silver,M,97066,24.0,0.0,0.0,1,0,1,1.0
326,1900,IND,India,Athletics,Athletics Men's 200 metres Hurdles,Silver,M,97066,24.0,0.0,0.0,1,0,1,1.0
327,1900,ITA,Italy,Cycling,Cycling Men's Points Race,Gold,M,15848,21.0,0.0,0.0,1,0,1,1.0
328,1900,ITA,Italy,Equestrianism,Equestrianism Mixed High Jump,Gold,M,121960,22.0,0.0,0.0,1,0,1,1.0
329,1900,ITA,Italy,Equestrianism,Equestrianism Mixed Long Jump,Silver,M,121960,22.0,0.0,0.0,1,0,1,1.0
330,1900,ITA,Italy,Fencing,"Fencing Men's Sabre, Masters, Individual",Gold,M,22764,32.0,0.0,0.0,1,0,1,1.0
331,1900,ITA,Italy,Fencing,"Fencing Men's Sabre, Masters, Individual",Silver,M,105565,33.0,0.0,0.0,1,0,1,1.0
332,1900,LUX,Luxembourg,Athletics,Athletics Men's Marathon,Gold,M,119534,22.0,0.0,0.0,1,0,1,1.0
333,1900,MEX,Mexico,Polo,Polo Men's Polo,Bronze,M,99322,124.0,0.0,0.0,3,3,0,1.0
334,1900,NED,Netherlands,Football,Football Men's Football,Bronze,M,124664,21.0,0.0,0.0,1,1,0,1.0
335,1900,NED,Netherlands,Rowing,Rowing Men's Coxed Eights,Bronze,M,651665,221.0,0.0,60.0,9,9,0,1.0
336,1900,NED,Netherlands,Rowing,Rowing Men's Coxed Fours,Silver,M,326277,112.0,0.0,60.0,5,5,0,1.0
337,1900,NED,Netherlands,Rowing,Rowing Men's Coxed Pairs,Gold,M,91046,75.0,0.0,60.0,3,3,0,1.0
338,1900,NED,Netherlands,Sailing,Sailing Mixed 3-10 Ton,Silver,M,286768,93.0,0.0,0.0,3,3,0,1.0
339,1900,NED,Netherlands,Shooting,"Shooting Men's Free Pistol, 50 metres, Team",Bronze,M,378782,183.0,0.0,0.0,5,5,0,1.0
340,1900,NED,Netherlands,Swimming,Swimming Men's 200 metres Backstroke,Bronze,M,30090,19.0,0.0,0.0,1,0,1,1.0
341,1900,NOR,Norway,Athletics,Athletics Men's Pole Vault,Bronze,M,3703,23.0,0.0,0.0,1,1,0,1.0
342,1900,NOR,Norway,Shooting,"Shooting Men's Free Rifle, Prone, 300 metres",Bronze,M,89913,33.0,0.0,0.0,1,0,1,1.0
343,1900,NOR,Norway,Shooting,"Shooting Men's Free Rifle, Standing, 300 metres",Silver,M,89913,33.0,0.0,0.0,1,0,1,1.0
344,1900,NOR,Norway,Shooting,"Shooting Men's Free Rifle, Three Positions, 300 metres",Bronze,M,89913,33.0,0.0,0.0,1,0,1,1.0
345,1900,NOR,Norway,Shooting,"Shooting Men's Free Rifle, Three Positions, 300 metres, Team",Silver,M,389848,169.0,0.0,0.0,5,5,0,1.0
346,1900,NZL,New Zealand,Water Polo,Water Polo Men's Water Polo,Gold,M,70083,24.0,0.0,0.0,1,1,0,1.0
347,1900,SUI,Switzerland,Sailing,Sailing Mixed 1-2 Ton,Gold,F,26559,32.0,0.0,0.0,1,1,0,1.0
348,1900,SUI,Switzerland,Sailing,Sailing Mixed 1-2 Ton,Gold,M,53117,82.0,0.0,0.0,2,2,0,1.0
349,1900,SUI,Switzerland,Sailing,Sailing Mixed 1-2 Ton,Silver,F,26559,32.0,0.0,0.0,1,1,0,1.0
350,1900,SUI,Switzerland,Sailing,Sailing Mixed 1-2 Ton,Silver,M,53117,82.0,0.0,0.0,2,2,0,1.0
351,1900,SUI,Switzerland,Shooting,"Shooting Men's Free Pistol, 50 metres",Bronze,M,114177,33.0,168.0,0.0,1,0,1,1.0
352,1900,SUI,Switzerland,Shooting,"Shooting Men's Free Pistol, 50 metres",Gold,M,101618,31.0,0.0,0.0,1,0,1,1.0
353,1900,SUI,Switzerland,Shooting,"Shooting Men's Free Pistol, 50 metres, Team",Gold,M,485852,178.0,168.0,0.0,5,5,0,1.0
354,1900,SUI,Switzerland,Shooting,"Shooting Men's Free Rifle, Kneeling, 300 metres",Gold,M,114177,33.0,168.0,0.0,1,0,1,1.0
355,1900,SUI,Switzerland,Shooting,"Shooting Men's Free Rifle, Kneeling, 300 metres",Silver,M,58499,36.0,0.0,0.0,1,0,1,1.0
356,1900,SUI,Switzerland,Shooting,"Shooting Men's Free Rifle, Three Positions, 300 metres",Gold,M,58499,36.0,0.0,0.0,1,0,1,1.0
357,1900,SUI,Switzerland,Shooting,"Shooting Men's Free Rifle, Three Positions, 300 metres, Team",Gold,M,329076,185.0,168.0,0.0,5,5,0,1.0
358,1900,SWE,Sweden,Athletics,Athletics Men's Marathon,Bronze,M,34204,19.0,0.0,0.0,1,0,1,1.0
359,1900,SWE,Sweden,Tug-Of-War,Tug-Of-War Men's Tug-Of-War,Gold,M,313195,80.0,0.0,0.0,3,3,0,1.0
360,1900,USA,USA,Athletics,"Athletics Men's 1,500 metres",Bronze,M,14802,24.0,0.0,0.0,1,0,1,1.0
361,1900,USA,USA,Athletics,Athletics Men's 100 metres,Gold,M,53970,21.0,167.0,58.0,1,0,1,1.0
362,1900,USA,USA,Athletics,Athletics Men's 100 metres,Silver,M,119439,24.0,183.0,64.0,1,0,1,1.0
363,1900,USA,USA,Athletics,Athletics Men's 110 metres Hurdles,Bronze,M,81262,17.0,0.0,0.0,1,0,1,1.0
364,1900,USA,USA,Athletics,Athletics Men's 110 metres Hurdles,Gold,M,63659,23.0,183.0,75.0,1,0,1,1.0
365,1900,USA,USA,Athletics,Athletics Men's 110 metres Hurdles,Silver,M,77795,22.0,0.0,0.0,1,0,1,1.0
366,1900,USA,USA,Athletics,Athletics Men's 200 metres,Gold,M,119439,24.0,183.0,64.0,1,0,1,1.0
367,1900,USA,USA,Athletics,Athletics Men's 200 metres Hurdles,Bronze,M,119439,24.0,183.0,64.0,1,0,1,1.0
368,1900,USA,USA,Athletics,Athletics Men's 200 metres Hurdles,Gold,M,63659,23.0,183.0,75.0,1,0,1,1.0
369,1900,USA,USA,Athletics,Athletics Men's 400 metres,Gold,M,71204,21.0,182.0,75.0,1,0,1,1.0
370,1900,USA,USA,Athletics,Athletics Men's 400 metres,Silver,M,49363,26.0,0.0,0.0,1,0,1,1.0
371,1900,USA,USA,Athletics,Athletics Men's 400 metres Hurdles,Gold,M,119439,24.0,183.0,64.0,1,0,1,1.0
372,1900,USA,USA,Athletics,Athletics Men's 60 metres,Gold,M,63659,23.0,183.0,75.0,1,0,1,1.0
373,1900,USA,USA,Athletics,Athletics Men's 60 metres,Silver,M,119439,24.0,183.0,64.0,1,0,1,1.0
374,1900,USA,USA,Athletics,Athletics Men's 800 metres,Bronze,M,45000,25.0,0.0,0.0,1,0,1,1.0
375,1900,USA,USA,Athletics,Athletics Men's 800 metres,Silver,M,23740,22.0,0.0,0.0,1,0,1,1.0
376,1900,USA,USA,Athletics,Athletics Men's Discus Throw,Bronze,M,109494,21.0,0.0,0.0,1,0,1,1.0
377,1900,USA,USA,Athletics,Athletics Men's Hammer Throw,Bronze,M,77406,26.0,0.0,0.0,1,0,1,1.0
378,1900,USA,USA,Athletics,Athletics Men's Hammer Throw,Gold,M,35717,32.0,178.0,95.0,1,0,1,1.0
379,1900,USA,USA,Athletics,Athletics Men's Hammer Throw,Silver,M,46029,21.0,185.0,90.0,1,0,1,1.0
380,1900,USA,USA,Athletics,Athletics Men's High Jump,Gold,M,8862,24.0,0.0,0.0,1,0,1,1.0
381,1900,USA,USA,Athletics,Athletics Men's Long Jump,Gold,M,63659,23.0,183.0,75.0,1,0,1,1.0
382,1900,USA,USA,Athletics,Athletics Men's Long Jump,Silver,M,97040,21.0,180.0,74.0,1,0,1,1.0
383,1900,USA,USA,Athletics,Athletics Men's Pole Vault,Gold,M,8862,24.0,0.0,0.0,1,1,0,1.0
384,1900,USA,USA,Athletics,Athletics Men's Pole Vault,Silver,M,22389,21.0,0.0,0.0,1,1,0,1.0
385,1900,USA,USA,Athletics,Athletics Men's Shot Put,Bronze,M,38860,24.0,188.0,81.0,1,0,1,1.0
386,1900,USA,USA,Athletics,Athletics Men's Shot Put,Gold,M,109494,21.0,0.0,0.0,1,0,1,1.0
387,1900,USA,USA,Athletics,Athletics Men's Shot Put,Silver,M,77406,26.0,0.0,0.0,1,0,1,1.0
388,1900,USA,USA,Athletics,Athletics Men's Standing High Jump,Bronze,M,109497,25.0,0.0,0.0,1,0,1,1.0
389,1900,USA,USA,Athletics,Athletics Men's Standing High Jump,Gold,M,33557,26.0,185.0,79.0,1,0,1,1.0
390,1900,USA,USA,Athletics,Athletics Men's Standing High Jump,Silver,M,8862,24.0,0.0,0.0,1,0,1,1.0
391,1900,USA,USA,Athletics,Athletics Men's Standing Long Jump,Gold,M,33557,26.0,185.0,79.0,1,0,1,1.0
392,1900,USA,USA,Athletics,Athletics Men's Standing Long Jump,Silver,M,8862,24.0,0.0,0.0,1,0,1,1.0
393,1900,USA,USA,Athletics,Athletics Men's Standing Triple Jump,Bronze,M,38860,24.0,188.0,81.0,1,0,1,1.0
394,1900,USA,USA,Athletics,Athletics Men's Standing Triple Jump,Gold,M,33557,26.0,185.0,79.0,1,0,1,1.0
395,1900,USA,USA,Athletics,Athletics Men's Standing Triple Jump,Silver,M,8862,24.0,0.0,0.0,1,0,1,1.0
396,1900,USA,USA,Athletics,Athletics Men's Triple Jump,Bronze,M,109497,25.0,0.0,0.0,1,0,1,1.0
397,1900,USA,USA,Athletics,Athletics Men's Triple Jump,Gold,M,97040,21.0,180.0,74.0,1,0,1,1.0
398,1900,USA,USA,Athletics,Athletics Men's Triple Jump,Silver,M,22700,31.0,175.0,72.0,1,0,1,1.0
399,1900,USA,USA,Cycling,Cycling Men's Sprint,Bronze,M,66036,22.0,172.0,0.0,1,0,1,1.0
400,1900,USA,USA,Golf,Golf Men's Individual,Gold,M,105390,34.0,181.0,0.0,1,0,1,1.0
401,1900,USA,USA,Golf,Golf Women's Individual,Bronze,F,96774,41.0,0.0,0.0,1,0,1,1.0
402,1900,USA,USA,Golf,Golf Women's Individual,Gold,F,150,23.0,0.0,0.0,1,0,1,1.0
403,1900,USA,USA,Golf,Golf Women's Individual,Silver,F,130096,23.0,0.0,0.0,1,0,1,1.0
404,1900,USA,USA,Polo,Polo Men's Polo,Bronze,M,131733,0.0,0.0,0.0,1,1,0,1.0
405,1900,USA,USA,Polo,Polo Men's Polo,Gold,M,131447,80.0,178.0,0.0,2,2,0,1.0
406,1900,USA,USA,Polo,Polo Men's Polo,Silver,M,77415,28.0,0.0,0.0,1,1,0,1.0
407,1900,USA,USA,Rowing,Rowing Men's Coxed Eights,Gold,M,368584,228.0,0.0,83.0,9,9,0,1.0
408,1900,USA,USA,Rugby,Rugby Men's Rugby,Gold,M,102452,21.0,0.0,0.0,1,1,0,1.0
409,1900,USA,USA,Sailing,Sailing Mixed 20+ Ton,Bronze,M,124193,29.0,0.0,0.0,1,0,1,1.0
410,1900,USA,USA,Sailing,Sailing Mixed 3-10 Ton,Bronze,M,72957,0.0,0.0,0.0,1,1,0,1.0
411,1900,USA,USA,Tennis,Tennis Men's Doubles,Silver,M,26110,40.0,0.0,0.0,1,1,0,1.0
412,1900,USA,USA,Tennis,Tennis Mixed Doubles,Bronze,F,55702,20.0,0.0,0.0,1,1,0,1.0
413,1900,USA,USA,Tennis,Tennis Women's Singles,Bronze,F,55702,20.0,0.0,0.0,1,0,1,1.0
414,1904,AUS,Australia,Swimming,Swimming Men's 220 yard Freestyle,Silver,M,37920,22.0,0.0,0.0,1,0,1,1.0
415,1904,AUS,Australia,Swimming,Swimming Men's 440 yard Freestyle,Silver,M,37920,22.0,0.0,0.0,1,0,1,1.0
416,1904,AUS,Australia,Swimming,Swimming Men's 880 yard Freestyle,Silver,M,37920,22.0,0.0,0.0,1,0,1,1.0
417,1904,AUS,Australia,Swimming,Swimming Men's One Mile Freestyle,Bronze,M,37920,22.0,0.0,0.0,1,0,1,1.0
418,1904,AUT,Austria,Gymnastics,Gymnastics Men's Individual All-Around,Gold,M,68714,28.0,168.0,0.0,1,0,1,1.0
419,1904,AUT,Austria,Gymnastics,"Gymnastics Men's Individual All-Around, Apparatus Work",Silver,M,68714,28.0,168.0,0.0,1,0,1,1.0
420,1904,AUT,Austria,Gymnastics,Gymnastics Men's Team All-Around,Gold,M,68714,28.0,168.0,0.0,1,1,0,1.0
421,1904,AUT,Austria,Swimming,Swimming Men's 440 yard Freestyle,Bronze,M,127950,24.0,171.0,0.0,1,0,1,1.0
422,1904,CAN,Canada,Athletics,Athletics Men's 56-pound Weight Throw,Gold,M,27812,31.0,185.0,94.0,1,0,1,1.0
423,1904,CAN,Canada,Football,Football Men's Football,Gold,M,849402,301.0,0.0,0.0,13,13,0,1.0
424,1904,CAN,Canada,Golf,Golf Men's Individual,Gold,M,72655,45.0,0.0,0.0,1,0,1,1.0
